date,department_id,occupied_beds,emergency_cases,revenue,total_beds,occupancy_rate,day_of_week,month,weekend
2026-01-07,11,1,0,87936,44,2.272727272727273,2,1,0
2026-01-07,12,1,1,107119,49,2.0408163265306123,2,1,0
2026-01-08,1,3,2,316676,39,7.6923076923076925,3,1,0
2026-01-08,2,2,1,257944,35,5.714285714285714,3,1,0
2026-01-08,3,1,1,44859,44,2.272727272727273,3,1,0
2026-01-08,5,1,1,50435,48,2.083333333333333,3,1,0
2026-01-08,6,1,0,14892,40,2.5,3,1,0
2026-01-08,7,1,1,129478,47,2.127659574468085,3,1,0
2026-01-08,9,3,2,330945,37,8.108108108108109,3,1,0
2026-01-08,10,1,0,83407,46,2.1739130434782608,3,1,0
2026-01-08,11,1,0,87936,44,2.272727272727273,3,1,0
2026-01-08,12,2,1,184925,49,4.081632653061225,3,1,0
2026-01-09,1,3,2,316676,39,7.6923076923076925,4,1,0
2026-01-09,2,2,1,257944,35,5.714285714285714,4,1,0
2026-01-09,3,1,1,44859,44,2.272727272727273,4,1,0
2026-01-09,5,1,1,50435,48,2.083333333333333,4,1,0
2026-01-09,6,1,0,14892,40,2.5,4,1,0
2026-01-09,7,2,2,143553,47,4.25531914893617,4,1,0
2026-01-09,9,3,2,330945,37,8.108108108108109,4,1,0
2026-01-09,10,1,0,83407,46,2.1739130434782608,4,1,0
2026-01-09,11,1,0,87936,44,2.272727272727273,4,1,0
2026-01-09,12,1,0,77806,49,2.0408163265306123,4,1,0
2026-01-10,1,2,2,230303,39,5.128205128205128,5,1,1
2026-01-10,2,1,0,119495,35,2.857142857142857,5,1,1
2026-01-10,3,1,1,44859,44,2.272727272727273,5,1,1
2026-01-10,5,1,1,50435,48,2.083333333333333,5,1,1
2026-01-10,6,1,0,14892,40,2.5,5,1,1
2026-01-10,7,2,2,110437,47,4.25531914893617,5,1,1
2026-01-10,9,2,2,205337,37,5.405405405405405,5,1,1
2026-01-10,10,1,0,83407,46,2.1739130434782608,5,1,1
2026-01-10,11,1,0,87936,44,2.272727272727273,5,1,1
2026-01-11,1,2,2,230303,39,5.128205128205128,6,1,1
2026-01-11,3,1,1,44859,44,2.272727272727273,6,1,1
2026-01-11,5,1,1,50435,48,2.083333333333333,6,1,1
2026-01-11,6,1,0,14892,40,2.5,6,1,1
2026-01-11,7,2,2,110437,47,4.25531914893617,6,1,1
2026-01-11,9,2,2,205337,37,5.405405405405405,6,1,1
2026-01-11,10,1,0,83407,46,2.1739130434782608,6,1,1
2026-01-11,11,1,0,87936,44,2.272727272727273,6,1,1
2026-01-12,1,2,2,230303,39,5.128205128205128,0,1,0
2026-01-12,3,1,1,44859,44,2.272727272727273,0,1,0
2026-01-12,6,1,0,14892,40,2.5,0,1,0
2026-01-12,7,1,1,96362,47,2.127659574468085,0,1,0
2026-01-12,9,2,2,205337,37,5.405405405405405,0,1,0
2026-01-12,10,1,0,83407,46,2.1739130434782608,0,1,0
2026-01-12,11,1,1,140747,44,2.272727272727273,0,1,0
2026-01-12,12,1,0,115734,49,2.0408163265306123,0,1,0
2026-01-13,1,1,1,124192,39,2.564102564102564,1,1,0
2026-01-13,3,1,1,44859,44,2.272727272727273,1,1,0
2026-01-13,4,1,0,133450,34,2.941176470588235,1,1,0
2026-01-13,6,1,0,31609,40,2.5,1,1,0
2026-01-13,7,1,1,96362,47,2.127659574468085,1,1,0
2026-01-13,9,2,2,205337,37,5.405405405405405,1,1,0
2026-01-13,11,1,1,140747,44,2.272727272727273,1,1,0
2026-01-13,12,1,0,115734,49,2.0408163265306123,1,1,0
2026-01-14,1,2,2,159583,39,5.128205128205128,2,1,0
2026-01-14,3,1,1,44859,44,2.272727272727273,2,1,0
2026-01-14,4,1,0,133450,34,2.941176470588235,2,1,0
2026-01-14,6,2,1,108661,40,5.0,2,1,0
2026-01-14,8,1,1,36089,37,2.7027027027027026,2,1,0
2026-01-14,9,2,2,205337,37,5.405405405405405,2,1,0
2026-01-14,11,1,1,140747,44,2.272727272727273,2,1,0
2026-01-14,12,2,0,252189,49,4.081632653061225,2,1,0
2026-01-15,1,2,2,159583,39,5.128205128205128,3,1,0
2026-01-15,3,1,1,148841,44,2.272727272727273,3,1,0
2026-01-15,4,1,0,133450,34,2.941176470588235,3,1,0
2026-01-15,6,2,1,108661,40,5.0,3,1,0
2026-01-15,8,2,2,133509,37,5.405405405405405,3,1,0
2026-01-15,9,1,1,102752,37,2.7027027027027026,3,1,0
2026-01-15,10,1,0,28656,46,2.1739130434782608,3,1,0
2026-01-15,11,1,1,140747,44,2.272727272727273,3,1,0
2026-01-15,12,3,1,348118,49,6.122448979591836,3,1,0
2026-01-16,1,2,2,159583,39,5.128205128205128,4,1,0
2026-01-16,3,1,1,148841,44,2.272727272727273,4,1,0
2026-01-16,4,1,0,133450,34,2.941176470588235,4,1,0
2026-01-16,5,1,1,81943,48,2.083333333333333,4,1,0
2026-01-16,6,2,1,108661,40,5.0,4,1,0
2026-01-16,7,1,1,48258,47,2.127659574468085,4,1,0
2026-01-16,8,2,2,133509,37,5.405405405405405,4,1,0
2026-01-16,10,2,1,123777,46,4.3478260869565215,4,1,0
2026-01-16,11,1,1,140747,44,2.272727272727273,4,1,0
2026-01-16,12,4,1,357459,49,8.16326530612245,4,1,0
2026-01-17,1,2,2,159583,39,5.128205128205128,5,1,1
2026-01-17,4,1,0,133450,34,2.941176470588235,5,1,1
2026-01-17,5,1,1,81943,48,2.083333333333333,5,1,1
2026-01-17,6,2,1,108661,40,5.0,5,1,1
2026-01-17,7,1,1,48258,47,2.127659574468085,5,1,1
2026-01-17,8,2,2,133509,37,5.405405405405405,5,1,1
2026-01-17,10,4,2,328310,46,8.695652173913043,5,1,1
2026-01-17,11,1,1,140747,44,2.272727272727273,5,1,1
2026-01-17,12,4,1,357459,49,8.16326530612245,5,1,1
2026-01-18,1,1,1,35391,39,2.564102564102564,6,1,1
2026-01-18,3,1,1,17823,44,2.272727272727273,6,1,1
2026-01-18,4,1,0,133450,34,2.941176470588235,6,1,1
2026-01-18,5,2,2,94281,48,4.166666666666666,6,1,1
2026-01-18,6,2,1,108661,40,5.0,6,1,1
2026-01-18,7,1,1,48258,47,2.127659574468085,6,1,1
2026-01-18,8,1,1,97420,37,2.7027027027027026,6,1,1
2026-01-18,10,4,2,328310,46,8.695652173913043,6,1,1
2026-01-18,11,2,1,254442,44,4.545454545454546,6,1,1
2026-01-18,12,3,1,241725,49,6.122448979591836,6,1,1
2026-01-19,1,1,1,35391,39,2.564102564102564,0,1,0
2026-01-19,3,1,1,17823,44,2.272727272727273,0,1,0
2026-01-19,4,1,0,60784,34,2.941176470588235,0,1,0
2026-01-19,5,2,2,94281,48,4.166666666666666,0,1,0
2026-01-19,6,2,1,108661,40,5.0,0,1,0
2026-01-19,7,1,1,48258,47,2.127659574468085,0,1,0
2026-01-19,8,1,1,97420,37,2.7027027027027026,0,1,0
2026-01-19,10,4,2,328310,46,8.695652173913043,0,1,0
2026-01-19,11,1,0,113695,44,2.272727272727273,0,1,0
2026-01-19,12,2,0,145796,49,4.081632653061225,0,1,0
2026-01-20,1,1,1,35391,39,2.564102564102564,1,1,0
2026-01-20,3,1,1,17823,44,2.272727272727273,1,1,0
2026-01-20,4,1,0,60784,34,2.941176470588235,1,1,0
2026-01-20,5,2,2,94281,48,4.166666666666666,1,1,0
2026-01-20,6,2,1,108661,40,5.0,1,1,0
2026-01-20,7,1,1,48258,47,2.127659574468085,1,1,0
2026-01-20,8,3,2,140012,37,8.108108108108109,1,1,0
2026-01-20,10,4,2,328310,46,8.695652173913043,1,1,0
2026-01-20,11,1,0,113695,44,2.272727272727273,1,1,0
2026-01-20,12,4,2,286577,49,8.16326530612245,1,1,0
2026-01-21,1,1,1,35391,39,2.564102564102564,2,1,0
2026-01-21,4,1,0,60784,34,2.941176470588235,2,1,0
2026-01-21,5,1,1,81943,48,2.083333333333333,2,1,0
2026-01-21,6,1,1,77052,40,2.5,2,1,0
2026-01-21,7,1,1,48258,47,2.127659574468085,2,1,0
2026-01-21,8,3,2,140012,37,8.108108108108109,2,1,0
2026-01-21,9,1,1,27386,37,2.7027027027027026,2,1,0
2026-01-21,10,4,2,328310,46,8.695652173913043,2,1,0
2026-01-21,11,2,0,165942,44,4.545454545454546,2,1,0
2026-01-21,12,3,2,150122,49,6.122448979591836,2,1,0
2026-01-22,1,1,1,35391,39,2.564102564102564,3,1,0
2026-01-22,3,1,1,34437,44,2.272727272727273,3,1,0
2026-01-22,4,1,0,60784,34,2.941176470588235,3,1,0
2026-01-22,5,1,1,81943,48,2.083333333333333,3,1,0
2026-01-22,7,1,1,48258,47,2.127659574468085,3,1,0
2026-01-22,8,3,2,140012,37,8.108108108108109,3,1,0
2026-01-22,9,1,1,27386,37,2.7027027027027026,3,1,0
2026-01-22,10,4,2,328310,46,8.695652173913043,3,1,0
2026-01-22,11,2,0,165942,44,4.545454545454546,3,1,0
2026-01-22,12,3,2,150122,49,6.122448979591836,3,1,0
2026-01-23,1,1,1,35391,39,2.564102564102564,4,1,0
2026-01-23,3,1,1,34437,44,2.272727272727273,4,1,0
2026-01-23,4,2,1,149901,34,5.88235294117647,4,1,0
2026-01-23,5,1,1,81943,48,2.083333333333333,4,1,0
2026-01-23,8,3,2,140012,37,8.108108108108109,4,1,0
2026-01-23,9,2,1,175010,37,5.405405405405405,4,1,0
2026-01-23,10,2,1,163159,46,4.3478260869565215,4,1,0
2026-01-23,11,2,0,165942,44,4.545454545454546,4,1,0
2026-01-23,12,4,3,194818,49,8.16326530612245,4,1,0
2026-01-24,2,1,0,9402,35,2.857142857142857,5,1,1
2026-01-24,3,1,1,34437,44,2.272727272727273,5,1,1
2026-01-24,4,2,1,149901,34,5.88235294117647,5,1,1
2026-01-24,5,1,1,81943,48,2.083333333333333,5,1,1
2026-01-24,8,4,2,224905,37,10.81081081081081,5,1,1
2026-01-24,9,1,0,147624,37,2.7027027027027026,5,1,1
2026-01-24,10,2,1,163159,46,4.3478260869565215,5,1,1
2026-01-24,11,1,0,52247,44,2.272727272727273,5,1,1
2026-01-24,12,4,2,201791,49,8.16326530612245,5,1,1
2026-01-25,2,1,0,9402,35,2.857142857142857,6,1,1
2026-01-25,3,2,1,105877,44,4.545454545454546,6,1,1
2026-01-25,4,3,2,242693,34,8.823529411764707,6,1,1
2026-01-25,5,1,1,81943,48,2.083333333333333,6,1,1
2026-01-25,8,3,1,127485,37,8.108108108108109,6,1,1
2026-01-25,9,1,0,147624,37,2.7027027027027026,6,1,1
2026-01-25,10,1,1,95121,46,2.1739130434782608,6,1,1
2026-01-25,12,4,2,201791,49,8.16326530612245,6,1,1
2026-01-26,1,1,1,55045,39,2.564102564102564,0,1,0
2026-01-26,2,1,0,9402,35,2.857142857142857,0,1,0
2026-01-26,3,3,1,251688,44,6.8181818181818175,0,1,0
2026-01-26,4,3,2,242693,34,8.823529411764707,0,1,0
2026-01-26,8,3,1,127485,37,8.108108108108109,0,1,0
2026-01-26,9,1,0,147624,37,2.7027027027027026,0,1,0
2026-01-26,10,2,1,217340,46,4.3478260869565215,0,1,0
2026-01-26,11,1,1,133674,44,2.272727272727273,0,1,0
2026-01-26,12,3,2,192450,49,6.122448979591836,0,1,0
2026-01-27,1,1,1,55045,39,2.564102564102564,1,1,0
2026-01-27,2,2,0,27347,35,5.714285714285714,1,1,0
2026-01-27,3,2,0,217251,44,4.545454545454546,1,1,0
2026-01-27,4,3,2,242693,34,8.823529411764707,1,1,0
2026-01-27,8,2,0,94557,37,5.405405405405405,1,1,0
2026-01-27,9,1,0,147624,37,2.7027027027027026,1,1,0
2026-01-27,10,1,0,122219,46,2.1739130434782608,1,1,0
2026-01-27,11,1,1,133674,44,2.272727272727273,1,1,0
2026-01-27,12,3,2,192450,49,6.122448979591836,1,1,0
2026-01-28,1,1,1,55045,39,2.564102564102564,2,1,0
2026-01-28,2,2,0,27347,35,5.714285714285714,2,1,0
2026-01-28,3,2,0,217251,44,4.545454545454546,2,1,0
2026-01-28,4,3,2,242693,34,8.823529411764707,2,1,0
2026-01-28,8,2,0,94557,37,5.405405405405405,2,1,0
2026-01-28,9,1,0,147624,37,2.7027027027027026,2,1,0
2026-01-28,10,1,0,122219,46,2.1739130434782608,2,1,0
2026-01-28,11,1,1,133674,44,2.272727272727273,2,1,0
2026-01-28,12,3,2,192450,49,6.122448979591836,2,1,0
2026-01-29,2,2,1,69183,35,5.714285714285714,3,1,0
2026-01-29,3,2,0,217251,44,4.545454545454546,3,1,0
2026-01-29,4,2,2,181909,34,5.88235294117647,3,1,0
2026-01-29,8,2,0,94557,37,5.405405405405405,3,1,0
2026-01-29,9,1,0,147624,37,2.7027027027027026,3,1,0
2026-01-29,10,2,1,249245,46,4.3478260869565215,3,1,0
2026-01-29,11,1,1,133674,44,2.272727272727273,3,1,0
2026-01-29,12,3,3,191288,49,6.122448979591836,3,1,0
2026-01-30,2,2,1,69183,35,5.714285714285714,4,1,0
2026-01-30,3,3,1,301372,44,6.8181818181818175,4,1,0
2026-01-30,4,2,2,181909,34,5.88235294117647,4,1,0
2026-01-30,5,1,1,44980,48,2.083333333333333,4,1,0
2026-01-30,8,1,0,84893,37,2.7027027027027026,4,1,0
2026-01-30,10,3,2,330008,46,6.521739130434782,4,1,0
2026-01-30,11,1,1,133674,44,2.272727272727273,4,1,0
2026-01-30,12,2,2,112756,49,4.081632653061225,4,1,0
2026-01-31,2,3,2,175976,35,8.571428571428571,5,1,1
2026-01-31,3,3,1,301372,44,6.8181818181818175,5,1,1
2026-01-31,4,1,1,92792,34,2.941176470588235,5,1,1
2026-01-31,5,1,1,44980,48,2.083333333333333,5,1,1
2026-01-31,8,1,0,84893,37,2.7027027027027026,5,1,1
2026-01-31,10,3,2,330008,46,6.521739130434782,5,1,1
2026-01-31,11,1,1,133674,44,2.272727272727273,5,1,1
2026-01-31,12,1,1,68060,49,2.0408163265306123,5,1,1
2026-02-01,2,3,2,175976,35,8.571428571428571,6,2,1
2026-02-01,3,3,1,301372,44,6.8181818181818175,6,2,1
2026-02-01,4,1,1,92792,34,2.941176470588235,6,2,1
2026-02-01,5,1,1,44980,48,2.083333333333333,6,2,1
2026-02-01,8,1,0,84893,37,2.7027027027027026,6,2,1
2026-02-01,10,4,2,426574,46,8.695652173913043,6,2,1
2026-02-01,11,1,1,133674,44,2.272727272727273,6,2,1
2026-02-01,12,1,1,68060,49,2.0408163265306123,6,2,1
2026-02-02,2,3,2,175976,35,8.571428571428571,0,2,0
2026-02-02,3,3,1,301372,44,6.8181818181818175,0,2,0
2026-02-02,4,1,1,92792,34,2.941176470588235,0,2,0
2026-02-02,7,1,0,74330,47,2.127659574468085,0,2,0
2026-02-02,8,1,0,84893,37,2.7027027027027026,0,2,0
2026-02-02,9,1,0,70220,37,2.7027027027027026,0,2,0
2026-02-02,10,5,3,461133,46,10.869565217391305,0,2,0
2026-02-02,11,1,1,133674,44,2.272727272727273,0,2,0
2026-02-02,12,1,1,68060,49,2.0408163265306123,0,2,0
2026-02-03,2,2,1,108492,35,5.714285714285714,1,2,0
2026-02-03,3,3,1,300305,44,6.8181818181818175,1,2,0
2026-02-03,6,1,1,128773,40,2.5,1,2,0
2026-02-03,7,1,0,74330,47,2.127659574468085,1,2,0
2026-02-03,8,1,0,84893,37,2.7027027027027026,1,2,0
2026-02-03,9,1,0,70220,37,2.7027027027027026,1,2,0
2026-02-03,10,4,2,334107,46,8.695652173913043,1,2,0
2026-02-03,11,1,1,133674,44,2.272727272727273,1,2,0
2026-02-03,12,1,1,68060,49,2.0408163265306123,1,2,0
2026-02-04,2,1,0,48711,35,2.857142857142857,2,2,0
2026-02-04,3,3,1,300305,44,6.8181818181818175,2,2,0
2026-02-04,6,1,1,128773,40,2.5,2,2,0
2026-02-04,7,1,0,74330,47,2.127659574468085,2,2,0
2026-02-04,9,1,0,70220,37,2.7027027027027026,2,2,0
2026-02-04,10,3,2,237541,46,6.521739130434782,2,2,0
2026-02-04,11,1,1,133674,44,2.272727272727273,2,2,0
2026-02-04,12,1,1,68060,49,2.0408163265306123,2,2,0
2026-02-05,2,1,0,48711,35,2.857142857142857,3,2,0
2026-02-05,3,2,0,228514,44,4.545454545454546,3,2,0
2026-02-05,6,3,2,347508,40,7.5,3,2,0
2026-02-05,7,2,1,164589,47,4.25531914893617,3,2,0
2026-02-05,8,1,1,88446,37,2.7027027027027026,3,2,0
2026-02-05,9,1,0,70220,37,2.7027027027027026,3,2,0
2026-02-05,10,1,1,34559,46,2.1739130434782608,3,2,0
2026-02-05,11,1,1,133674,44,2.272727272727273,3,2,0
2026-02-05,12,1,1,16024,49,2.0408163265306123,3,2,0
2026-02-06,2,1,0,48711,35,2.857142857142857,4,2,0
2026-02-06,3,2,0,228514,44,4.545454545454546,4,2,0
2026-02-06,5,1,0,63652,48,2.083333333333333,4,2,0
2026-02-06,6,3,2,347508,40,7.5,4,2,0
2026-02-06,7,3,2,292200,47,6.382978723404255,4,2,0
2026-02-06,8,1,1,88446,37,2.7027027027027026,4,2,0
2026-02-06,9,1,0,70220,37,2.7027027027027026,4,2,0
2026-02-06,10,1,1,34559,46,2.1739130434782608,4,2,0
2026-02-06,12,1,1,16024,49,2.0408163265306123,4,2,0
2026-02-07,1,2,2,207299,39,5.128205128205128,5,2,1
2026-02-07,2,1,0,48711,35,2.857142857142857,5,2,1
2026-02-07,3,1,0,144744,44,2.272727272727273,5,2,1
2026-02-07,4,1,0,28124,34,2.941176470588235,5,2,1
2026-02-07,5,1,0,63652,48,2.083333333333333,5,2,1
2026-02-07,6,2,1,202128,40,5.0,5,2,1
2026-02-07,7,2,2,217870,47,4.25531914893617,5,2,1
2026-02-07,8,1,1,88446,37,2.7027027027027026,5,2,1
2026-02-07,9,1,0,70220,37,2.7027027027027026,5,2,1
2026-02-07,10,1,1,34559,46,2.1739130434782608,5,2,1
2026-02-07,11,1,1,129774,44,2.272727272727273,5,2,1
2026-02-07,12,1,1,16024,49,2.0408163265306123,5,2,1
2026-02-08,1,3,3,324637,39,7.6923076923076925,6,2,1
2026-02-08,2,1,0,48711,35,2.857142857142857,6,2,1
2026-02-08,3,1,0,144744,44,2.272727272727273,6,2,1
2026-02-08,4,2,0,127825,34,5.88235294117647,6,2,1
2026-02-08,5,1,0,63652,48,2.083333333333333,6,2,1
2026-02-08,6,2,1,202128,40,5.0,6,2,1
2026-02-08,7,2,2,217870,47,4.25531914893617,6,2,1
2026-02-08,8,2,1,201671,37,5.405405405405405,6,2,1
2026-02-08,9,1,0,70220,37,2.7027027027027026,6,2,1
2026-02-08,10,1,1,34559,46,2.1739130434782608,6,2,1
2026-02-08,11,2,2,197694,44,4.545454545454546,6,2,1
2026-02-08,12,1,1,16024,49,2.0408163265306123,6,2,1
2026-02-09,1,3,3,324637,39,7.6923076923076925,0,2,0
2026-02-09,2,1,0,48711,35,2.857142857142857,0,2,0
2026-02-09,3,1,0,144744,44,2.272727272727273,0,2,0
2026-02-09,4,2,0,127825,34,5.88235294117647,0,2,0
2026-02-09,5,1,0,63652,48,2.083333333333333,0,2,0
2026-02-09,6,2,1,202128,40,5.0,0,2,0
2026-02-09,7,2,2,217870,47,4.25531914893617,0,2,0
2026-02-09,8,2,1,201671,37,5.405405405405405,0,2,0
2026-02-09,9,1,0,70220,37,2.7027027027027026,0,2,0
2026-02-09,10,1,1,34559,46,2.1739130434782608,0,2,0
2026-02-09,11,2,2,197694,44,4.545454545454546,0,2,0
2026-02-09,12,2,2,152826,49,4.081632653061225,0,2,0
2026-02-10,1,3,3,252081,39,7.6923076923076925,1,2,0
2026-02-10,2,1,0,48711,35,2.857142857142857,1,2,0
2026-02-10,3,1,0,144744,44,2.272727272727273,1,2,0
2026-02-10,4,3,1,165493,34,8.823529411764707,1,2,0
2026-02-10,5,1,0,63652,48,2.083333333333333,1,2,0
2026-02-10,6,1,0,73355,40,2.5,1,2,0
2026-02-10,7,3,3,254297,47,6.382978723404255,1,2,0
2026-02-10,8,1,1,88446,37,2.7027027027027026,1,2,0
2026-02-10,9,1,0,70220,37,2.7027027027027026,1,2,0
2026-02-10,10,1,1,34559,46,2.1739130434782608,1,2,0
2026-02-10,11,2,2,197694,44,4.545454545454546,1,2,0
2026-02-10,12,2,2,152826,49,4.081632653061225,1,2,0
2026-02-11,1,2,2,145261,39,5.128205128205128,2,2,0
2026-02-11,3,1,1,81699,44,2.272727272727273,2,2,0
2026-02-11,4,3,1,165493,34,8.823529411764707,2,2,0
2026-02-11,5,1,0,63652,48,2.083333333333333,2,2,0
2026-02-11,6,1,0,73355,40,2.5,2,2,0
2026-02-11,7,2,2,126686,47,4.25531914893617,2,2,0
2026-02-11,8,1,1,88446,37,2.7027027027027026,2,2,0
2026-02-11,9,1,0,70220,37,2.7027027027027026,2,2,0
2026-02-11,11,3,2,274390,44,6.8181818181818175,2,2,0
2026-02-11,12,2,2,152826,49,4.081632653061225,2,2,0
2026-02-12,1,2,2,145261,39,5.128205128205128,3,2,0
2026-02-12,3,1,1,81699,44,2.272727272727273,3,2,0
2026-02-12,4,4,2,296460,34,11.76470588235294,3,2,0
2026-02-12,5,1,1,22684,48,2.083333333333333,3,2,0
2026-02-12,6,1,0,73355,40,2.5,3,2,0
2026-02-12,7,2,2,126686,47,4.25531914893617,3,2,0
2026-02-12,8,1,1,88446,37,2.7027027027027026,3,2,0
2026-02-12,11,3,2,274390,44,6.8181818181818175,3,2,0
2026-02-12,12,2,2,152826,49,4.081632653061225,3,2,0
2026-02-13,1,3,2,264476,39,7.6923076923076925,4,2,0
2026-02-13,3,1,1,81699,44,2.272727272727273,4,2,0
2026-02-13,4,4,2,296460,34,11.76470588235294,4,2,0
2026-02-13,5,1,1,22684,48,2.083333333333333,4,2,0
2026-02-13,6,2,1,133772,40,5.0,4,2,0
2026-02-13,7,2,2,126686,47,4.25531914893617,4,2,0
2026-02-13,8,1,1,88446,37,2.7027027027027026,4,2,0
2026-02-13,11,3,2,274390,44,6.8181818181818175,4,2,0
2026-02-13,12,2,2,152826,49,4.081632653061225,4,2,0
2026-02-14,1,3,2,264476,39,7.6923076923076925,5,2,1
2026-02-14,3,1,1,17455,44,2.272727272727273,5,2,1
2026-02-14,4,4,2,296460,34,11.76470588235294,5,2,1
2026-02-14,5,1,1,22684,48,2.083333333333333,5,2,1
2026-02-14,6,2,2,117947,40,5.0,5,2,1
2026-02-14,7,2,1,46757,47,4.25531914893617,5,2,1
2026-02-14,8,1,1,88446,37,2.7027027027027026,5,2,1
2026-02-14,11,3,2,274390,44,6.8181818181818175,5,2,1
2026-02-14,12,1,1,136802,49,2.0408163265306123,5,2,1
2026-02-15,1,3,2,264476,39,7.6923076923076925,6,2,1
2026-02-15,3,1,1,17455,44,2.272727272727273,6,2,1
2026-02-15,4,4,2,296460,34,11.76470588235294,6,2,1
2026-02-15,6,2,2,117947,40,5.0,6,2,1
2026-02-15,7,2,1,46757,47,4.25531914893617,6,2,1
2026-02-15,11,3,2,274390,44,6.8181818181818175,6,2,1
2026-02-15,12,1,1,136802,49,2.0408163265306123,6,2,1
2026-02-16,1,3,2,264476,39,7.6923076923076925,0,2,0
2026-02-16,3,2,1,140599,44,4.545454545454546,0,2,0
2026-02-16,4,3,2,268336,34,8.823529411764707,0,2,0
2026-02-16,6,2,2,117947,40,5.0,0,2,0
2026-02-16,7,2,1,46757,47,4.25531914893617,0,2,0
2026-02-16,11,2,1,144616,44,4.545454545454546,0,2,0
2026-02-16,12,1,1,136802,49,2.0408163265306123,0,2,0
2026-02-17,1,3,2,264476,39,7.6923076923076925,1,2,0
2026-02-17,2,1,1,77605,35,2.857142857142857,1,2,0
2026-02-17,3,2,1,140599,44,4.545454545454546,1,2,0
2026-02-17,4,3,2,268336,34,8.823529411764707,1,2,0
2026-02-17,6,2,2,117947,40,5.0,1,2,0
2026-02-17,7,2,1,46757,47,4.25531914893617,1,2,0
2026-02-17,11,1,0,76696,44,2.272727272727273,1,2,0
2026-02-17,12,1,1,136802,49,2.0408163265306123,1,2,0
2026-02-18,1,2,1,147138,39,5.128205128205128,2,2,0
2026-02-18,2,1,1,77605,35,2.857142857142857,2,2,0
2026-02-18,3,2,1,140599,44,4.545454545454546,2,2,0
2026-02-18,4,1,1,37668,34,2.941176470588235,2,2,0
2026-02-18,6,3,3,228294,40,7.5,2,2,0
2026-02-18,7,2,1,21798,47,4.25531914893617,2,2,0
2026-02-18,9,1,0,51656,37,2.7027027027027026,2,2,0
2026-02-18,11,1,0,76696,44,2.272727272727273,2,2,0
2026-02-19,1,1,1,27923,39,2.564102564102564,3,2,0
2026-02-19,2,1,1,77605,35,2.857142857142857,3,2,0
2026-02-19,3,2,1,140599,44,4.545454545454546,3,2,0
2026-02-19,4,3,2,190933,34,8.823529411764707,3,2,0
2026-02-19,6,3,2,208941,40,7.5,3,2,0
2026-02-19,7,4,2,196502,47,8.51063829787234,3,2,0
2026-02-19,8,1,0,15457,37,2.7027027027027026,3,2,0
2026-02-19,9,1,0,51656,37,2.7027027027027026,3,2,0
2026-02-19,11,1,0,76696,44,2.272727272727273,3,2,0
2026-02-20,2,1,1,77605,35,2.857142857142857,4,2,0
2026-02-20,3,2,0,171727,44,4.545454545454546,4,2,0
2026-02-20,4,4,3,304749,34,11.76470588235294,4,2,0
2026-02-20,6,2,1,151411,40,5.0,4,2,0
2026-02-20,7,4,2,196502,47,8.51063829787234,4,2,0
2026-02-20,8,1,0,15457,37,2.7027027027027026,4,2,0
2026-02-20,9,2,0,185081,37,5.405405405405405,4,2,0
2026-02-20,11,3,1,173328,44,6.8181818181818175,4,2,0
2026-02-21,1,2,1,194129,39,5.128205128205128,5,2,1
2026-02-21,2,1,1,77605,35,2.857142857142857,5,2,1
2026-02-21,3,2,0,171727,44,4.545454545454546,5,2,1
2026-02-21,4,3,2,267081,34,8.823529411764707,5,2,1
2026-02-21,6,3,2,179455,40,7.5,5,2,1
2026-02-21,7,4,2,196502,47,8.51063829787234,5,2,1
2026-02-21,8,1,0,15457,37,2.7027027027027026,5,2,1
2026-02-21,9,2,0,185081,37,5.405405405405405,5,2,1
2026-02-21,11,3,1,158528,44,6.8181818181818175,5,2,1
2026-02-22,1,3,1,342724,39,7.6923076923076925,6,2,1
2026-02-22,3,1,0,48583,44,2.272727272727273,6,2,1
2026-02-22,4,3,2,267081,34,8.823529411764707,6,2,1
2026-02-22,5,1,0,103656,48,2.083333333333333,6,2,1
2026-02-22,6,3,2,179455,40,7.5,6,2,1
2026-02-22,7,3,2,186172,47,6.382978723404255,6,2,1
2026-02-22,8,1,0,15457,37,2.7027027027027026,6,2,1
2026-02-22,9,2,0,185081,37,5.405405405405405,6,2,1
2026-02-22,11,3,1,158528,44,6.8181818181818175,6,2,1
2026-02-23,1,3,1,342724,39,7.6923076923076925,0,2,0
2026-02-23,3,1,0,48583,44,2.272727272727273,0,2,0
2026-02-23,4,2,1,153265,34,5.88235294117647,0,2,0
2026-02-23,5,2,1,153264,48,4.166666666666666,0,2,0
2026-02-23,6,3,2,179455,40,7.5,0,2,0
2026-02-23,7,2,1,95247,47,4.25531914893617,0,2,0
2026-02-23,8,1,0,15457,37,2.7027027027027026,0,2,0
2026-02-23,9,1,0,51656,37,2.7027027027027026,0,2,0
2026-02-23,11,3,1,158528,44,6.8181818181818175,0,2,0
2026-02-24,1,3,1,342724,39,7.6923076923076925,1,2,0
2026-02-24,3,1,0,48583,44,2.272727272727273,1,2,0
2026-02-24,4,3,1,230128,34,8.823529411764707,1,2,0
2026-02-24,5,2,1,153264,48,4.166666666666666,1,2,0
2026-02-24,6,2,1,69108,40,5.0,1,2,0
2026-02-24,7,2,1,95247,47,4.25531914893617,1,2,0
2026-02-24,8,1,0,15457,37,2.7027027027027026,1,2,0
2026-02-24,9,1,0,51656,37,2.7027027027027026,1,2,0
